country,market,capture_dttm,track_artist,track_name,track_id,track_popularity,track_number,track_preview_url,track_duration,track_added_date
global,GO,2021-11-19 08:00:04.325999,Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,100,1,https://p.scdn.co/mp3-preview/c5014be1aeb2ab5f129e2789eff3ea87ecd5027f?cid=92635a7f55d045ebb6fb8dee4927d449,224694,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),5enxwA8aAbwZbf5qCHORXi,90,2,,613026,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,The Kid LAROI,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,92,3,https://p.scdn.co/mp3-preview/dd4d8d66b97b6edcb5358135e72620715e1449f9?cid=92635a7f55d045ebb6fb8dee4927d449,141805,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,90,4,https://p.scdn.co/mp3-preview/c1cb40d748692992bd5e476fc17ffe16f31016e3?cid=92635a7f55d045ebb6fb8dee4927d449,212352,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Elton John,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,84,5,,202735,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Glass Animals,Heat Waves,02MWAaffLxlfxAUY7c5dvx,91,6,,238805,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,91,7,https://p.scdn.co/mp3-preview/bb9f413d6876e265d09a5d2d93345c64f8ac4de8?cid=92635a7f55d045ebb6fb8dee4927d449,207853,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,85,8,https://p.scdn.co/mp3-preview/e0440ae1a5a38687fb54170742e9b83ebd33ddf3?cid=92635a7f55d045ebb6fb8dee4927d449,230746,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Farruko,Pepas,2B4GHvToeLTOBB4QLzW3Ni,84,9,https://p.scdn.co/mp3-preview/890f6034cf93d666d0f89d5724430c6ddd276eb2?cid=92635a7f55d045ebb6fb8dee4927d449,287120,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Bruno Mars,Smokin Out The Window,7sMBvZCSUl99bJLXZaLa0b,71,10,https://p.scdn.co/mp3-preview/5c0216fcadf85b6dd7653bada342ead1f0881db8?cid=92635a7f55d045ebb6fb8dee4927d449,197442,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,1r9xUipOqoNwggBpENDsvJ,89,11,,173381,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,92,12,,168227,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Coldplay,My Universe,46HNZY1i7O6jwTA7Slo2PI,85,13,https://p.scdn.co/mp3-preview/5da74c03a1f17ed58315050022c1452fb431a2ad?cid=92635a7f55d045ebb6fb8dee4927d449,226198,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Post Malone,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,90,14,,193506,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Doja Cat,Woman,6Uj1ctrBOjOas8xZXGqKk4,95,15,https://p.scdn.co/mp3-preview/5f583b2ce5aff7762b6611a85907d55349a62db1?cid=92635a7f55d045ebb6fb8dee4927d449,172626,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,CKay,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,94,16,https://p.scdn.co/mp3-preview/a04d7225d1bce725dc9ee38e8fed32b56368d562?cid=92635a7f55d045ebb6fb8dee4927d449,145800,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,93,17,https://p.scdn.co/mp3-preview/fbbecf458216fefa0e48c4b498fee4f5875ba2fa?cid=92635a7f55d045ebb6fb8dee4927d449,188368,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Amaarae,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),09gysnJpfQ3ublBmJDfcEC,0,18,,204763,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,79,19,,168020,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Olivia Rodrigo,good 4 u,4ZtFanR9U6ndgddUvNcjcG,94,20,,178146,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Doja Cat,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,93,21,https://p.scdn.co/mp3-preview/ed198c528573d97b1ef0c730af1da4f875fc04a4?cid=92635a7f55d045ebb6fb8dee4927d449,210560,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Lil Nas X,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,94,22,https://p.scdn.co/mp3-preview/75aa4d781c96fe990214d04f4e61efb702bf635c?cid=92635a7f55d045ebb6fb8dee4927d449,143901,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,ACRAZE,Do It To It,20on25jryn53hWghthWWW3,87,23,,157890,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Måneskin,Beggin',3Wrjm47oTz2sjIgck11l5e,94,24,https://p.scdn.co/mp3-preview/c956a56a9a3103ad75e95ce2cbb03a0bdd26332b?cid=92635a7f55d045ebb6fb8dee4927d449,211560,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Swedish House Mafia,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,92,25,,234000,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Billie Eilish,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,93,26,,298899,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Doja Cat,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,86,27,https://p.scdn.co/mp3-preview/43a9157b0d8e28bfbade57804a06344894336755?cid=92635a7f55d045ebb6fb8dee4927d449,208666,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Lil Nas X,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,90,28,https://p.scdn.co/mp3-preview/a6e05149543aaa36a3a87ca26665fbd9043f85fd?cid=92635a7f55d045ebb6fb8dee4927d449,137704,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,All Too Well (Taylor's Version),3nsfB1vus2qaloUdcBZvDu,84,29,,329160,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,ROSALÍA,LA FAMA (with The Weeknd),6dmXZ9B5HdFAyzHeTneYBK,83,30,https://p.scdn.co/mp3-preview/bbaf918279caf2a8eefbffe763aa643aa2e87e4e?cid=92635a7f55d045ebb6fb8dee4927d449,188102,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Justin Bieber,Ghost,6I3mqTwhRpn34SLVafSH7G,87,31,,153190,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Juice WRLD,Already Dead,7qM1BWAsZMTYh4BcYLb0uQ,84,32,,231010,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),4gzsuuZypVbxs0Af1LSZyB,92,33,https://p.scdn.co/mp3-preview/1dcdeca78007b79c6cf5ffe3785f302e11b487e4?cid=92635a7f55d045ebb6fb8dee4927d449,207301,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,Red (Taylor's Version),4OAuvHryIVv4kMDNSLuPt6,85,34,,223093,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,The Weeknd,Blinding Lights,0VjIjW4GlUZAMYd2vXMi3b,92,35,,200040,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Lost Frequencies,Where Are You Now,3uUuGVFu1V7jTQL60S1r8z,91,36,https://p.scdn.co/mp3-preview/0825558fecb2dd0c63a761fa24e9d25a6192b855?cid=92635a7f55d045ebb6fb8dee4927d449,148197,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Bad Bunny,Yonaguni,2JPLbjOn0wPCngEot2STUS,92,37,https://p.scdn.co/mp3-preview/b856944d671f2d8f997c18684e45bd5f19a0d2db?cid=92635a7f55d045ebb6fb8dee4927d449,206710,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,GAYLE,abcdefu,4fouWK6XVHhzl78KzQ1UjL,79,38,https://p.scdn.co/mp3-preview/25a618c8bbf72ac750ab2024c8b987820ecc1cd1?cid=92635a7f55d045ebb6fb8dee4927d449,168601,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Oliver Tree,Life Goes On,0eu4C55hL6x29mmeAjytzC,93,39,https://p.scdn.co/mp3-preview/8263e9905c7744096b876feb779190c14eee550c?cid=92635a7f55d045ebb6fb8dee4927d449,161803,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,THE ANXIETY,Meet Me At Our Spot,07MDkzWARZaLEdKxo6yArG,91,40,,162680,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Bruno Mars,Leave The Door Open,1LPSkqVhWVRUkKE03YUkpB,67,41,https://p.scdn.co/mp3-preview/98f4a6a2e2c031e272ffc93c5fec5d7cb43de490?cid=92635a7f55d045ebb6fb8dee4927d449,242096,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),6f5ExP43esnvdKPddwKXJH,89,42,,160656,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Olivia Rodrigo,traitor,5CZ40GBx1sQ9agT82CLQCT,92,43,,229226,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,All Too Well (Sad Girl Autumn Version) - Recorded at Long Pond Studios,1n3b9Eekoy3S9ZSZ5DmTW1,0,44,,598150,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,The Walters,I Love You So,4SqWKzw0CbA05TGszDgMlc,86,45,https://p.scdn.co/mp3-preview/71e46124927f40489d15d9208b449262da6c1fa5?cid=92635a7f55d045ebb6fb8dee4927d449,160239,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,Enchanted,04S1pkp1VaIqjg8zZqknR5,76,46,,352200,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault),4IQkfUsrwXol38VV3U7t7T,83,47,,240226,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),4CkgMiMqZ5JzW9iYXSTMTL,82,48,,285106,2021-11-19T09:48:31Z
global,GO,2021-11-19 08:00:04.325999,Taylor Swift,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),01K4zKU104LyJ8gMb7227B,83,49,,258812,2021-11-19T09:48:31Z
