capture_dttm,track_artist,track_name,track_id,track_popularity,track_number,track_preview_url,track_duration,track_added_date
2021-11-19 18:37:05.877098,Flipp Dinero,No Option,2LNiTlYDSFntPkU3qvUc6Y,36,52,https://p.scdn.co/mp3-preview/9f80f4d546f8711bfb7f856ec54ecfb694f69912?cid=92635a7f55d045ebb6fb8dee4927d449,229413,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,D-Block Europe,Chrome Hearts,4eBlELpnfUpZx3SEgzCRzP,53,53,,246818,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Prentiss,hey prentiss,2mIW33L1ycl9oqBAlkmO7l,0,54,https://p.scdn.co/mp3-preview/7e78de14ebae95b105f5e611b2e3f0d3b23342c8?cid=92635a7f55d045ebb6fb8dee4927d449,131351,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,underscores,Everybody's dead!,1NEvhcHwzloQ2OUt3M7tB2,32,55,https://p.scdn.co/mp3-preview/9901029fb6429e48e62326ecb477dac806a45332?cid=92635a7f55d045ebb6fb8dee4927d449,112841,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,carpetgarden,IDC,43x8gg4AnsyCO5pWmWed1J,34,56,https://p.scdn.co/mp3-preview/bdf0bfbd76440c01c7fa1698af8b7895618605fd?cid=92635a7f55d045ebb6fb8dee4927d449,225017,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Oliver Malcolm,Rolling Stone,77pZL5Oq2PVQIPFkEkusZU,0,57,,169583,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Earl Sweatshirt,2010,5kUgMxXcpAdsnKumXs4J5Z,0,58,https://p.scdn.co/mp3-preview/24e49420e8c82b1990e89bc9a14f8f939f7edd75?cid=92635a7f55d045ebb6fb8dee4927d449,148027,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Cozz,Addicted,1EXHfM9lHxzwb3lbJ4XU0J,27,59,,129835,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,North Ave Jax,Trust Nobody,79n4p7Yfb9jLzmoFaExzzA,0,60,,147400,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Rezz,Paper Walls,3p7bWzqLgmHc172MBh7Vd2,0,61,https://p.scdn.co/mp3-preview/4f4a4f6bb6c959cbc46ba776817fa182b6bfcd98?cid=92635a7f55d045ebb6fb8dee4927d449,219561,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Godford,No One,0I7G7fSWdS9iugsedj7Ns1,17,62,https://p.scdn.co/mp3-preview/5dde59d0e97114ae184acfd9385235af4e729f6e?cid=92635a7f55d045ebb6fb8dee4927d449,205833,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,AUGUST 08,Keep Me Around,7kQ5eCSvLropJUPuEYaUbX,9,63,,142417,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,NIKI,Split,7AE1oyRpPGoSwDs8b9XBO0,0,64,https://p.scdn.co/mp3-preview/fb55cf8a8c8713faf2bf113440de5be95a1d0711?cid=92635a7f55d045ebb6fb8dee4927d449,207013,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Lila Drew,Crystal Ball,3cXNW2770x7T82Mf7Jzdsb,11,65,https://p.scdn.co/mp3-preview/969b533f644f291a364d51fcf6ef46d563499f72?cid=92635a7f55d045ebb6fb8dee4927d449,215997,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Joy Again,What Lovers Do,0B5OlNsn2wbSMFd8hmLSZ7,0,66,https://p.scdn.co/mp3-preview/66bddf0c685cd5d8265052997e1dc9c93bb8d3ba?cid=92635a7f55d045ebb6fb8dee4927d449,214809,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,dvr,stupid,0R4swMhxxuKpm4tx1EeQqH,19,67,https://p.scdn.co/mp3-preview/f3663287b7d72a58d754f2c50fb5451afa87c0bb?cid=92635a7f55d045ebb6fb8dee4927d449,175640,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,K.Flay,Weirdo,3GEcWJB535LBfwF1lyWGAD,24,68,https://p.scdn.co/mp3-preview/2d62cd321f0f595ff55b05ac22e3b6081b129c97?cid=92635a7f55d045ebb6fb8dee4927d449,225033,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Eddie Vedder,The Haves,2HSg6TSfOlPu9XT7nO7S8P,0,69,,306794,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,The Lumineers,A.M. RADIO,0szIXYe2JiSuNHLWkh5cAP,38,70,,237320,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,MacKenzie Porter,Pickup,2kEhQe0BVtY8IIaFE5ALA0,0,71,https://p.scdn.co/mp3-preview/dcfbb9cad477a912cc90d8f5be47d3fd69e410ba?cid=92635a7f55d045ebb6fb8dee4927d449,168447,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,R3HAB,Most People,1KCon9P4bPjLGFBGyTLt6f,0,72,,141052,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,DJ_Dave,Still Miss U,3C3rtf7n8TNyUarr5fnRMW,12,73,https://p.scdn.co/mp3-preview/626e6864bfa5cb4a42df26db6f42d46d96fb103d?cid=92635a7f55d045ebb6fb8dee4927d449,227076,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Sam i,"Suéltate (Sam I, BIA, Jarina De Marco feat. Anitta) - From Sing 2",5GFcYCn3ciDSFTRYOi4oVY,0,74,,210631,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Eladio Carrion,Alejarme de Ti,4SVrkrtAeQLXoNOfQdmSAw,0,75,https://p.scdn.co/mp3-preview/4f7abb752305b75109158673f060715806bf3306?cid=92635a7f55d045ebb6fb8dee4927d449,233600,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Lancey Foux,OUTTAMYMIND! (feat. Lil Yachty),3vs733LJpo6r1lxMBsMYal,0,76,,185330,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Whookilledkenny,Rounds,0Ri77u7FwVyFtNkFaY09jJ,0,77,https://p.scdn.co/mp3-preview/a21816d3983a639487eeb5f42d4aa83ecf167036?cid=92635a7f55d045ebb6fb8dee4927d449,163720,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Kuttem Reese,Bounce Out,0sGZ7fSjf9FwXwUMBMlD1W,0,78,,154046,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,BlocBoy JB,M.E.M 2 Jacksonville (feat. SpotemGottem),6ajBId9czM3gf31Z6zYRaG,1,79,,121510,2021-11-19T05:00:00Z
2021-11-19 18:37:05.877098,Maxwell,OFF,4NV1Hoah3ggnoOP7PlrWjh,33,80,https://p.scdn.co/mp3-preview/2abc77e257f7f41a8ad5e7efa4a42a9d83f2cf74?cid=92635a7f55d045ebb6fb8dee4927d449,278866,2021-11-19T05:00:00Z
