country,market,capture_dttm,track_artist,track_name,track_id,track_popularity,track_number,track_preview_url,track_duration,track_added_date
global,GO,2021-11-08 08:00:02.542672,Adele,Easy On Me,0gplL1WMoJ6iYaPgMCL0gX,100,1,https://p.scdn.co/mp3-preview/c5014be1aeb2ab5f129e2789eff3ea87ecd5027f?cid=92635a7f55d045ebb6fb8dee4927d449,224694,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,The Kid LAROI,STAY (with Justin Bieber),5PjdY0CKGZdEuoNab3yDmX,92,2,https://p.scdn.co/mp3-preview/dd4d8d66b97b6edcb5358135e72620715e1449f9?cid=92635a7f55d045ebb6fb8dee4927d449,141805,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Lil Nas X,INDUSTRY BABY (feat. Jack Harlow),5Z9KJZvQzH6PFmb8SNkxuk,91,3,https://p.scdn.co/mp3-preview/c1cb40d748692992bd5e476fc17ffe16f31016e3?cid=92635a7f55d045ebb6fb8dee4927d449,212352,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Glass Animals,Heat Waves,02MWAaffLxlfxAUY7c5dvx,92,4,,238805,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,87,5,https://p.scdn.co/mp3-preview/bb9f413d6876e265d09a5d2d93345c64f8ac4de8?cid=92635a7f55d045ebb6fb8dee4927d449,207853,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Elton John,Cold Heart - PNAU Remix,7rglLriMNBPAyuJOMGwi39,81,6,,202735,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Farruko,Pepas,2B4GHvToeLTOBB4QLzW3Ni,84,7,https://p.scdn.co/mp3-preview/890f6034cf93d666d0f89d5724430c6ddd276eb2?cid=92635a7f55d045ebb6fb8dee4927d449,287120,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,82,8,https://p.scdn.co/mp3-preview/e0440ae1a5a38687fb54170742e9b83ebd33ddf3?cid=92635a7f55d045ebb6fb8dee4927d449,230746,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Coldplay,My Universe,46HNZY1i7O6jwTA7Slo2PI,84,9,https://p.scdn.co/mp3-preview/5da74c03a1f17ed58315050022c1452fb431a2ad?cid=92635a7f55d045ebb6fb8dee4927d449,226198,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,LISA,MONEY,7hU3IHwjX150XLoTVmjD0q,92,10,,168227,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Doja Cat,Woman,6Uj1ctrBOjOas8xZXGqKk4,96,11,https://p.scdn.co/mp3-preview/5f583b2ce5aff7762b6611a85907d55349a62db1?cid=92635a7f55d045ebb6fb8dee4927d449,172626,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Post Malone,One Right Now (with The Weeknd),00Blm7zeNqgYLPtW6zg8cj,80,12,,193506,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,CKay,love nwantiti (ah ah ah),2Xr1dTzJee307rmrkt8c0g,95,13,https://p.scdn.co/mp3-preview/a04d7225d1bce725dc9ee38e8fed32b56368d562?cid=92635a7f55d045ebb6fb8dee4927d449,145800,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,4gvrJnKCKIPiacNsWVQwEU,94,14,https://p.scdn.co/mp3-preview/fbbecf458216fefa0e48c4b498fee4f5875ba2fa?cid=92635a7f55d045ebb6fb8dee4927d449,188368,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Travis Scott,ESCAPE PLAN,4R67rQNSbbsR4TdUVOIdez,81,15,https://p.scdn.co/mp3-preview/8047f12bb2f41fb5fe9286400f55798cb79e15b6?cid=92635a7f55d045ebb6fb8dee4927d449,149610,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Olivia Rodrigo,good 4 u,4ZtFanR9U6ndgddUvNcjcG,95,16,,178146,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Doja Cat,Need to Know,3Vi5XqYrmQgOYBajMWSvCi,93,17,https://p.scdn.co/mp3-preview/ed198c528573d97b1ef0c730af1da4f875fc04a4?cid=92635a7f55d045ebb6fb8dee4927d449,210560,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Måneskin,Beggin',3Wrjm47oTz2sjIgck11l5e,95,18,https://p.scdn.co/mp3-preview/c956a56a9a3103ad75e95ce2cbb03a0bdd26332b?cid=92635a7f55d045ebb6fb8dee4927d449,211560,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Lil Nas X,THATS WHAT I WANT,0e8nrvls4Qqv5Rfa2UhqmO,95,19,https://p.scdn.co/mp3-preview/75aa4d781c96fe990214d04f4e61efb702bf635c?cid=92635a7f55d045ebb6fb8dee4927d449,143901,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Swedish House Mafia,Moth To A Flame (with The Weeknd),2gpWyfu7eZ01zzncHpxOtA,91,20,,234000,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Billie Eilish,Happier Than Ever,4RVwu0g32PAqgUiJoXsdF8,94,21,,298899,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Doja Cat,Kiss Me More (feat. SZA),3DarAbFujv6eYNliUTyqtz,87,22,https://p.scdn.co/mp3-preview/43a9157b0d8e28bfbade57804a06344894336755?cid=92635a7f55d045ebb6fb8dee4927d449,208666,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Lil Nas X,MONTERO (Call Me By Your Name),1SC5rEoYDGUK4NfG82494W,90,23,https://p.scdn.co/mp3-preview/a6e05149543aaa36a3a87ca26665fbd9043f85fd?cid=92635a7f55d045ebb6fb8dee4927d449,137704,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,Oliver Tree,Life Goes On,0eu4C55hL6x29mmeAjytzC,94,24,https://p.scdn.co/mp3-preview/8263e9905c7744096b876feb779190c14eee550c?cid=92635a7f55d045ebb6fb8dee4927d449,161803,2021-11-08T09:46:39Z
global,GO,2021-11-08 08:00:02.542672,BoyWithUke,Toxic,2gQPv5jvVPqU2a9HhMNO1v,72,25,,168020,2021-11-08T09:46:39Z
