PC1,PC2,PC3,cluster
-2.30423391801809,-0.22566602080354178,-0.2664663898515546,9
-0.7366601715007951,0.6839828904349866,0.4034488895918525,9
-0.43616602833157975,0.016671920327819327,-0.859177092922376,2
1.37595998524242,-0.7289266469207503,0.10867793969688318,6
-0.5798489495335317,1.4677162601023328,-0.26799258752534544,5
-1.6037362200886949,0.546913984252057,-1.0857948902955792,9
-1.30329005943347,-0.13309297633349884,-0.10941297175586895,9
-1.1197235092249573,0.5966989671037652,-0.02412591930742192,9
-1.1782134378532396,1.562493622529289,1.0898023074308076,5
-0.37042313891385287,-0.8121384679953273,-0.8558953520433146,2
0.31697869735611794,-0.7048328939107094,-1.137590779601246,6
-0.2018242476904743,-0.8840414911057325,0.41102091986608774,9
2.03891019161839,3.836336696749851,0.7015417644635639,5
-1.5273148687434523,0.9879867580174078,-0.8946106997963116,9
-1.4263039144857845,0.29220552417403545,0.5014382865403636,9
0.9356778487593279,0.9052982990773081,0.32367215593448445,2
-4.296332814465594,-3.715619173857999,-0.2434707041853982,0
4.330427963828274,-3.3960396131639565,0.37668066621181673,4
-1.94854961669463,-0.8615343749861659,0.11324926414234182,2
-0.10352592961607175,1.1214603481670824,-0.18284865070903183,8
-2.3851037985531556,-1.3540039277476341,-1.1340934677197556,9
-1.5544702707022713,2.7516491395292833,-0.304115292694739,9
-1.9689337527051072,0.2518717004653973,1.1992769400553023,9
-0.42202710799449816,-0.552131232312561,-2.384604782658677,2
-0.11916788519757347,1.9083616823938765,1.3802685695089003,5
-0.2561959755709092,3.098634292685106,1.305022062807709,5
-3.1271855375618083,-0.2995723843134828,-1.0466338026360076,0
0.8922085315015625,0.24308073680499506,0.2553259058265841,8
-0.22274435873253878,0.8734168934407222,-3.2607531347731546,6
-2.7982984813999208,-0.22704188902421799,0.25672060035947697,9
2.8480218307709686,1.2273477379735602,-0.4751963301714483,8
0.47668599894028774,-1.3525922324331896,-0.9538479053753945,2
-4.479040328289836,-2.429834138968191,0.8797213427517927,0
-1.2008707521133033,2.8220501100935884,0.9956165437871051,5
-1.151216922269898,1.5442302933151217,-0.4980821314239202,9
-1.7009288459636271,1.3471322084007693,-1.086264948635637,6
-5.552932333777761,-0.7977097729543569,0.44135531159292013,0
-2.564151464575552,-1.3924438059164699,0.5208862704681184,0
-4.3867499835615975,-0.8272434338360122,-0.5574915649902389,9
0.5911470026690024,-0.055086357494419105,-0.8127895235263276,6
-1.9309136983150519,0.24884296109951526,0.599258097640858,9
-1.3035860795225322,-0.21941807333616542,-1.1945638368890252,9
-1.2233495527625362,2.21561005324352,0.4009423258255993,5
-2.1076605277704927,2.079374690610263,-0.3367942025958518,9
-4.679700103922092,-2.2778643135300563,1.1111515693038239,0
-0.056398145804356085,-0.18652582826008623,-0.20160354673000677,4
-1.2857328005762714,-1.9819321685465394,-0.9784275691326536,0
-1.4464119967966471,-1.0625477281841664,-1.0369230960913218,9
2.179994450615787,-2.6396323430952484,-0.6735488190082856,4
-0.08393532994177924,0.26979773400670914,-4.268258392874963,6
4.101858716592036,-3.265000128551914,0.08948251075374757,4
-0.737405564709262,0.8343156248614252,-0.2850970209999332,9
-1.723476225439149,-0.3999256509000312,-1.0964141060066386,9
1.913665889682715,0.5790302027494694,-1.8503460136543308,8
-0.9698083055622476,-0.32945497468242835,-0.581339030415014,9
-1.0717662377160617,0.506570963708777,-1.7410184607478285,2
-1.0367198146873864,1.3927314145976417,-0.20558011685240205,9
-2.177215222769203,0.819217823795003,0.556796458186148,9
-0.1965991233387376,-2.333643430947119,-2.513457700725251,2
-2.081574129030997,-0.8879595821488215,0.18119255550191152,9
-0.8845929011198415,-0.8850930374890769,1.5197182235159876,9
-0.273408047385408,0.42124572481288103,-1.0499682415228715,2
2.5225855218417084,-1.5441335536739595,1.1921106805685582,3
-0.22508237943618886,0.41350484839653023,-2.091243210103683,2
-0.2595635331184796,-1.0003411233033401,0.6587682710568548,4
-3.42021577734609,-2.184088205651209,1.2286727993789235,0
-0.3381454832333263,0.12664636138437277,-0.2725850511709848,2
3.2767124292890593,0.4283735457831757,1.387382956020504,8
-1.6313559493534542,-0.5393771580007151,-0.3432397625830792,2
-1.6699010000513508,-2.418497325297491,-0.3458867337426024,2
0.11939584320335259,1.1403856024290149,2.332437678651951,2
-0.3228197018880145,-2.341443443026502,-0.33167441961929695,2
-3.480172391798723,0.8704408969759776,0.6796520149290741,9
-3.007116008562101,2.54346576241598,3.1754504159008854,5
-1.3671097613217293,-1.3354873519292307,-0.1266456295084678,2
2.1826337473425728,-1.1919370701448206,0.04358468794185026,8
-1.0548560740902628,-1.8745029562313857,0.9392517196621625,9
-3.4751417304774557,0.9896919697164397,2.465734186115369,5
-0.9030354358883694,-1.1545384819179512,-0.9813886859884404,9
-1.6063513100807694,-2.411761862913977,0.07608353961260986,2
-0.09546382222599818,-1.13809555400974,0.24374467264105432,2
-0.10569812611289434,-1.2331384842346385,-0.13369773834919707,2
-1.1011466930742198,-1.3136776696459855,0.1404116508181312,9
2.8201750724475705,2.334870887627001,-1.057993373561221,8
2.423736781307774,-2.58901871110979,0.5078120346923649,4
-2.5392555314466976,-0.9971245475367505,0.7961818598732237,0
-1.291035239665703,-0.4249046346918808,1.5569035263537316,2
-3.1799056693610814,-2.845653932013625,1.020346538491888,0
-2.986981949905177,1.662233196161989,2.121060793095312,5
-1.8699621872671075,-1.2808555600237594,0.63830710730576,0
-0.4900510812355274,-1.8410797787871789,-0.18830236243111736,2
-0.6883291522292981,-1.6885442799992552,0.0034339928337909177,9
1.43067191415189,-2.061075116034707,0.012130160257928329,0
0.5559021014856536,-1.4440809147757556,-1.5820407868259962,2
0.809990928577904,0.42887534504556923,0.5469710761761798,9
0.915975240176035,1.556890140554493,0.7788489438453071,5
-3.320863810715496,2.781977709904081,1.3070705607668356,9
-0.6172415050138134,-1.720208906759587,0.09770037306379767,2
-1.7510854398322242,-2.3663730873319113,-0.3337767129888367,0
-2.342644723938845,-3.463340610344286,0.8523251555394734,0
-3.321140415002742,1.4346054052347332,0.4113912454692291,5
1.0806163575616379,2.65815064219549,0.38665451106434373,5
-3.6563952160798996,-1.4984417553756573,1.8317786340647737,0
-4.513826666708931,0.34490249069189366,0.538248876460916,0
-4.552691822908121,-1.6145163191406242,0.4658253723873971,0
-4.494823323324692,-1.0292917122064837,-2.377952504715149,1
0.8155209449380636,-0.37542274071832965,-0.378583102738075,4
-3.9295387526843966,-0.4605250503245207,1.1968330334691568,0
-2.6740402809360733,-0.5108109420941714,-1.3670383611953223,0
-2.7946010796977196,-1.8125237189492875,1.1745940975267084,0
-4.791860892977148,1.4863296455379333,-1.5318056820816122,5
-3.4641808281433666,-0.7565737472637315,-0.721425237114491,0
-5.4524614696478615,-0.05824018147023279,1.2964332192538024,0
-0.49295560109417946,1.4844477028523286,-2.103658782880384,6
-4.323625019016068,0.8571238893893216,2.229605336847886,5
-4.594273541522226,-1.4159029571270123,2.1928143164196725,0
-6.383622284612235,-1.608319837869387,1.9088386438450757,0
-4.117719144217874,-0.5792789879594824,-0.3605870066430832,0
-2.889613166860484,-3.4404508411430785,-1.6895844603558756,0
-3.509426121342068,-1.285832860436707,-1.0908574769674384,9
-4.211700251638968,-1.4608106681723494,1.4496531411999363,0
-1.9074891663712346,-0.3537309357373333,1.2074740430139332,9
-3.176646257224875,0.10182018442750065,-1.1562268129963362,9
-4.263993999388245,-1.309903723012198,1.3466981432736675,0
-0.9387608829565424,2.7908984627883573,-0.7655395015290981,6
-0.25302138542288694,1.9223113329596702,1.1974361771810007,5
-3.321342979048308,-1.293800555548213,1.931138378684391,0
5.134665180893346,-0.9259349631915399,-1.1838064372568475,7
-1.9258170291855405,-1.430176887487158,0.9055217815152317,2
1.345322333338472,0.3734009188315328,-1.7520741815041734,8
0.09344891741342864,-0.6745760290494243,-1.317428986314599,8
0.7989839924081176,-0.12904236415731749,-0.9502726534784172,9
-1.4044635115876225,-1.9624751269978564,-0.4409488666337079,9
-3.1982097540872783,1.00800312261882,-0.7981289772976944,9
0.8370135646907433,-1.366094887985427,-0.06135885898337646,9
1.6468124204562553,1.9559706897864908,-2.5774931380034736,6
-2.6779565665237346,2.622125345818339,0.3890065182332907,9
-2.2988419797399935,1.456088801200004,3.4045754080801274,5
-2.4466446634936334,0.6388295400489005,-0.1659790462458635,5
-2.0434297157763037,1.4971506799205276,-0.8733442621285601,2
-3.0183768730822824,0.8564712889972549,-1.4600821292344068,9
-2.8451212159391788,-0.9842653574296039,-0.0006131433000223045,2
-0.47041476203123084,-1.0934932943267268,-0.964492580000896,9
-0.2861578849633728,2.193828052086889,0.40155460744254273,9
1.1468348696068205,1.707721382723024,-2.628291576933651,1
-1.3460203486248585,1.3268651479726097,-0.9420017215976327,9
0.3222255276051631,-0.5842693515762327,-0.8420254416218552,2
0.32689354830771916,0.9853137633184434,-1.1123487655304518,8
-0.7949430718288091,2.797075273597234,0.5387209593257395,5
-1.0889688227560068,0.35466953780924126,-1.4558018611738612,9
-0.22984981553583908,-0.42239977223250824,-1.2303556349415876,9
-0.2860999431287192,0.6640817403624679,-0.016832295076984,2
0.43267956591072904,1.1115063526435796,-0.4854490866838485,2
2.275089653345616,1.2344467278658744,0.3771942869389398,4
0.29307956366531435,0.6993126930761996,-0.777558511609128,9
-1.2550488564400912,1.1433383917147932,-0.6646511884738646,9
-1.174553546384768,0.7076903449341874,-0.500869625676544,9
0.03905098909689731,3.7310757496581357,1.4045735941723656,5
3.4776131440446987,-0.00969025725623672,1.6503213674679076,3
0.8198477819799207,-1.4876815449859075,1.327510800616395,4
2.144352291031892,-2.937828914371724,0.7196354671984799,4
-0.6641611946988345,1.4554960603150207,-1.6184772723056848,6
-0.6573078111630334,0.008649433324907108,0.08466353558423469,4
-1.3444570105979474,0.7167012881918043,0.28375434029734153,9
-1.4761403943292095,-2.3699014631801667,-0.9024235438490347,0
2.391697719368455,1.2994180988691737,0.11233224247585795,8
-0.14811848441158346,0.006527789506602281,-2.367564511806811,2
0.5686722442426517,0.1739222221846841,2.668015611026109,4
-3.572737252834525,-1.0712431385510743,0.5347047274320179,0
-1.0676594003872797,2.3807229204117077,1.424105746894865,5
4.3528420553104885,-0.5078022599619267,-0.13215967774437698,8
0.5240938592441615,-0.8016370215149912,-1.3598155909141227,6
-0.15106957513669292,0.7695952356683379,-2.331442690010261,6
0.1989475241793819,-1.381847901930378,-1.801402551698978,2
2.394956046338433,0.21646355753956234,0.36579772938349164,8
-3.0344455123785665,-0.7683783507999817,-0.7336959547849741,9
-0.18451187819603182,0.5812502325426708,-0.9865711729401611,9
-1.203478161555397,-0.9023771760326793,0.6120490615722128,0
-1.0055715552755746,1.5842960602546237,-1.0790971589211933,5
0.42079129617073674,3.172657510890797,0.49447544734636734,5
2.840167557381065,-0.5916585443975619,1.5169162924067827,4
-3.3425446543116815,2.4664695370821894,-0.32472703768270106,9
-1.9412257224111586,0.04657390915496738,-0.286593837708377,9
-2.9090704900352704,0.7914806714769405,-0.21306613540165742,9
-2.3395059987386393,2.435654004463109,-0.30364725482611865,9
-0.5921792488597242,0.13166106061118335,0.7729771075484787,4
-0.6807311863445245,0.006890998833936365,-0.4099092015698089,8
-0.48808878457479093,0.5715264721210083,-3.1846171973222646,8
-1.1184576330711302,1.9828592167841042,-0.19039429851077505,9
-1.9454867085179552,1.116083373520842,0.4289410575844439,5
-1.394828485392704,-0.5603208455891254,-1.687068027990794,9
-3.610685468835859,3.0163389998629024,0.12077346338017385,9
-1.4950014260502271,-0.13470215892888393,-0.20682218209920197,9
-0.824609651810936,0.2488123257066694,-3.3013855574793176,8
1.4788376411569697,-1.0458397257046796,-2.010238122642631,6
-5.169762243019963,-0.2440856003407423,1.1179582875475549,9
-1.3437425864875758,1.092000711830223,-1.3071964525867665,9
-2.318319189078097,1.7814362521044598,3.4184400588662927,5
2.5679833696715235,-0.3179173147302785,1.520838816478332,4
-0.9476708628960759,-0.8947891157097875,0.09460535484216594,9
1.3514389746511872,-0.17162909872780602,-0.9279919772138792,2
-2.15217031048971,-1.1295597428501043,-2.3235509656152833,9
-3.606965989404564,-1.4083616443181668,-2.270012473691976,2
1.3082437496517665,-1.1116528364088196,-0.9197443311732315,8
3.7269467963628795,1.2640935547346772,-0.0007598293633526436,8
-0.919101631979341,-0.49908538221674964,-0.5346453863127922,2
0.7305725289582884,2.8852070845529108,-1.8727093032891078,8
-1.1822830527962,1.9224618643110867,-1.6384072153391556,5
-0.27480279834783355,2.513371580317353,1.2252081376968826,5
3.309894870863382,1.2821803910032734,-1.00970723399023,8
-4.262745879347342,-1.3513295207850757,2.078918814039339,0
0.7323337378232038,0.4396356280474387,-0.30869562801741496,6
-2.160389465974507,0.5280432601034241,-1.2703597489943597,9
-4.14835870881274,-2.041029252383966,0.2161155543229844,0
3.2493006722041717,-0.9010975894660921,0.9877024667891264,8
0.6458332823369031,-1.5994412482040725,0.04975762364676666,9
-3.117806000149233,-1.5551329036394894,1.4144656848246713,0
-0.5619994983505512,2.728596039282628,-0.08873584212115532,9
0.06216909194425452,3.540277065187201,1.5031615922885293,5
-0.30515874220267974,0.5334078512327084,0.7286972938214594,8
0.9921100165277021,0.19623572606465325,-1.684419524391594,8
4.864047092382498,-0.19343223734516898,0.9014977594835764,7
2.057232380867333,-1.1533879022993798,-2.1099182539499504,6
1.7649538517384373,1.7599320130682803,-0.09506747079256651,8
-2.668375593526227,-2.1959081287911184,0.6485259558487576,0
-0.7576180049524337,3.7483940897138988,2.2263042504595667,5
-2.4463270703365594,0.6367349209777047,-0.010087407503224418,5
-0.25673656056811806,4.506321151636987,-0.07184032868450535,5
-0.9558680448760701,3.083280896477231,0.8484167893889679,5
-3.9318936014620323,0.4017975478561985,0.9644689544816479,5
3.5222148160913305,1.6639844382657,-0.09878557069152023,8
-2.0482375293180306,2.052414205765429,4.500661074108377,5
3.0030788713245604,0.5170754025108438,0.4899784365518656,8
-1.671044403768202,0.8974317247089152,0.882002534165524,9
1.8329935144050082,0.586374038874117,0.30691464180694966,8
-2.8042976318351593,0.6586113561978115,1.584247684627447,5
-3.958508039209912,-1.7448706433884453,0.06096469573650137,0
0.15826524841726877,2.5315984440311765,1.9931894355120503,5
-1.82296528807178,0.15032887914343493,-0.932406717223191,6
0.4254675671107037,2.2629213519418707,-1.542956820775892,8
0.7497086408204485,0.06337238247293031,-0.12146450375788216,6
-1.2429105397221594,0.5285804602958757,-0.22825807749967492,9
2.0323145925681434,1.938802449213814,1.5645516751602537,8
-1.2095676134561149,-1.19639729183816,0.6002078411278655,2
-0.9713087868761823,1.637342565496229,0.022872237784166503,4
0.9406814004992811,0.30054010174602974,-1.6433807258233184,8
-1.6275207175235797,1.6292464716547737,0.7243888493237092,9
-1.3801710678117594,-0.2116380903331851,-1.490964146490484,9
-1.3243332693742322,0.0316180299848768,-1.0062844414112841,2
0.5956430574550563,1.2061101860067749,-4.311596481639644,6
2.6531788262454237,2.751065908211616,-5.078193586884709,6
-1.5257779080283926,0.5817369582548655,-1.065626007829029,9
-0.023214344104584558,2.178956757904612,-1.2101679571185193,9
0.3962421382714401,0.2576017287661197,-1.7776774594970561,6
-5.563263518595085,-4.717565578428104,0.4848937719784237,0
2.5397104365701018,2.8723978297556103,-3.2010303215637963,1
0.3463656101004496,1.252892918855628,-3.101779050513359,6
-2.983950418325808,-1.2927129835707234,0.15103987111556885,9
0.21713415808391684,0.9576768067559345,-5.196293678552985,6
2.833763671287434,-0.0016216421710970716,-4.2365363776881475,1
0.136637072914958,3.6170760940937523,-0.5033170020521507,5
-4.800204863226477,-1.4095972035464428,0.39761507001044166,0
-1.9477068536866546,0.5955771598329032,-1.2175162825706782,2
-0.7075570379891347,-2.475635691789354,-1.5343828733993319,3
-3.506702779279329,-1.5758258468863446,-0.9932069621810796,9
-4.252701442413021,-0.22339610212304878,0.9526809629234215,0
-0.6242597998214258,-0.03760555585870073,-0.6093230283376349,6
-1.2840998217472965,-3.019861905623742,0.664456493334801,3
-1.0755302319531137,-0.8474539292151492,-0.7081346238662966,9
-1.2290299856964244,-1.3640635366003608,0.0625872355669544,2
-2.0281271274114467,0.5782635339440105,-0.40638898987074984,9
-2.7677703433957266,0.060328898338385194,0.36392769916001966,9
2.5211556722772532,0.2249898943153708,0.907598349657841,3
0.6594537517972159,-2.221746296332172,-1.0346480042975064,4
-0.13984650607200283,-1.4955935995209353,-0.8176053298268686,6
-2.625910478739609,-2.6443446634394974,-0.40720091790653457,0
-1.1549147897517067,0.10391232191097426,-0.6771259907781599,6
-1.717425959406876,-0.8842765829534408,0.05879428797961981,9
0.40989695766109474,-0.7224809734962335,0.6297611285782541,2
0.9529336678166792,3.418626337210124,-0.3311194073145676,5
3.5859885525171826,-0.5230557053907589,-0.9124703047546195,4
-1.6508071735795828,-0.3132051080177674,0.9825284691467492,9
-1.6937558797512178,-0.947124629467163,0.36300233861348297,0
-2.113057858481868,-2.0788230039849522,-0.5933979640389648,0
-1.971579201126912,0.611080345347689,0.42088501563469766,9
1.065243747633361,-0.9210771065086713,1.2957779527734627,4
-2.825156113786002,0.6127064291145957,-1.1443805697341023,9
-0.23637444883495262,1.1478320961984485,0.21873819225526897,9
0.7936245470479131,0.5085024630901033,0.4364506331364972,2
1.4502430895773075,0.4018373120914167,-1.732036787260863,8
-0.9830451539781033,0.11681202845143414,-0.32303890359627224,9
-3.3378273725817875,0.16255435357017042,-0.7319258959167919,9
1.7587785867167964,0.5334344073836311,0.059364692137211086,6
-2.001425940777818,2.2518976551553838,0.8211338701993108,9
-2.8936099967955387,3.3823375414545844,1.9357119927196453,5
-0.9204288987553897,0.4676101250816153,-0.4869981403917132,2
0.5438420420577534,3.0594941360204624,0.49616980773598585,5
5.222163033155526,0.7441684261542756,-2.7267468782616104,8
0.5158885417207001,1.3271404720467623,-1.381564637834762,8
-2.4488728721228563,0.24297786178544256,-1.2845031486810632,9
-1.9628856269405424,1.0678242855827937,-0.037988542969325904,5
-1.911948518943112,-0.1591918060869052,0.050186004587583724,9
2.3713652283084103,0.035159837895340065,-2.2813632577724356,8
-1.1232541489490824,3.816836180183905,0.6443035867162217,5
-0.7995538053357139,1.8163293577330981,-1.8138338660196354,6
-4.726356369070333,1.622487147831367,1.566962659150369,0
1.9169379083915579,1.6578165065961854,-0.3432501472318569,6
-1.03274494601192,1.0098410732106815,-1.3193429262256482,9
-1.039476887212053,1.1306694270564193,-0.1288097963823401,5
1.3094721093989445,1.1663695480923768,-0.6620498826398926,5
-1.1001563137856494,1.547429819045718,0.6937188726595238,9
-0.5507418664701303,1.4488549595142424,1.9769501721254064,5
-5.5118500053886885,0.9766365342685565,2.6182138967000594,0
-1.135986964937765,-2.704852014654789,-0.04852501830282027,0
0.21842678544337446,1.0364308890458176,-1.2803240582812083,8
1.5006149491897276,-0.5588224288521788,-0.7279695330199236,6
-3.5240164551409676,1.365322469139,0.4370178860272451,5
-0.016957903470573348,-0.42880833533351254,-1.339152652330902,2
-1.5626126207530517,1.807583755820136,-0.0822447817688672,9
-4.438112866156375,2.691090393793083,2.91542885683217,0
-2.526509700183435,2.165696275366348,1.0696393330256622,9
1.2427829249301807,1.333457187759492,0.8446952436240208,8
-2.00381723809601,2.8690689587386133,1.1046434706990254,5
-1.0089824156932394,2.3238105203860537,1.3458931913193903,9
-0.8583686253725487,3.5309384824082226,1.5371062448813593,5
-0.4199212597565351,2.871616644641574,0.16377102216638714,6
-3.5972470574869733,1.2892017658217432,1.5624183904243794,5
-3.412430254845094,1.802412892840473,0.5354007601430624,5
-3.110171715444588,1.0929956815689055,1.1115066376599678,5
0.3434388571954404,1.4808776438147218,-2.5439402562613807,6
-1.472692426283896,0.25421052840504993,0.6318348284395777,9
0.2131524523469487,2.878536514100599,0.10051002515074946,8
-0.16360377180301205,2.496109850609375,1.2147175397961234,5
-1.2053660967169968,1.00359752571667,-1.969531318628654,6
-3.623543879829651,1.2210909049759873,2.0984154280089657,0
-0.4891207301165816,0.1643455431259662,-0.9011100212376215,6
1.504313856127133,1.1834309941090944,-1.0728494127968031,4
1.3594203882022908,0.589998364740363,-1.251774327297109,6
-3.2124848832951924,0.6834743653480169,1.6275447807338237,0
-0.24629623656522937,2.032507564268031,-0.6382342507413531,5
-0.14527948142721162,1.0359568408646163,0.9081367701320578,5
3.3887543385200685,-0.14355153188740252,1.8316945005931682,8
-0.3685116830546305,-1.2774970648760202,5.276401442886852,3
0.3698276799990792,-0.602445814888819,1.359372985832456,8
-0.49605712870669316,-0.19474528774798472,2.4875552989337844,4
0.33798905297739107,-1.3020439712671334,0.1865708137211392,3
1.3933701004509766,-2.326073927885789,-0.28270357240107974,4
1.497335055549464,-1.1389235001834426,0.20940506676681023,8
-0.7674521801700874,0.7237717319553201,1.0472875794523993,3
2.6036200818114876,0.27332510583953645,-0.04050478377068687,8
3.5771443653601684,-2.1954275366871947,-1.0432882495341447,4
0.31979359044084754,-3.3007457065377923,0.21134797531714594,4
-2.6675579226592903,-3.6454384211178747,2.0046044186510934,0
1.3686741512715161,-1.9889375889160874,0.2991488861010031,4
1.6281872002620572,-1.0391690467538317,0.5020277729105113,4
-1.9075096174533157,-4.88622446619467,-0.21169703439397067,0
0.5690916712799589,-0.44598028726005,-1.2294077917921535,6
1.7819766172786822,0.595574992706657,0.3923800356235405,8
-1.3030274064193028,-1.0567783751885271,-0.5085820591095579,9
1.6842941084472767,-0.13549915660510325,-0.24223326751048865,8
3.284934134063918,-0.5613261741284437,0.31992253845650015,4
0.58382688885903,-0.7562275825068986,1.1413324143980392,4
2.515447249482691,0.8912850042095383,-0.66114436455109,8
-0.3624356404577245,-2.459570478971541,0.6925748737859689,4
1.7146220248865824,-1.9323565992842968,1.0863909096500857,4
-3.352250146522286,-3.5596139628411714,-0.49804439062553746,0
1.2129417259470074,-2.3087280857583465,0.3736988181519911,8
7.502275581423228,0.9025024118564338,2.434497080223749,7
-2.065951645157472,-4.683552613694299,0.5308340893242867,0
0.8006325927077529,-2.2182542016051934,1.210265892269729,4
0.8249605432184091,0.23142973770788766,-0.8729482525295215,6
2.662409548208662,-2.270811883017066,-0.5145332569435005,4
4.378276204503611,-0.7143245696911307,0.04462634753667374,4
0.09407813879666249,-1.228250826966494,0.5482885317731606,8
4.085809289161745,-3.233904784061999,0.5918614249174916,3
1.2026262637912475,-1.9011424241908648,1.1638312813519989,4
0.02529303170917996,0.44987446692930283,1.6355885042564409,4
0.29441100489459704,-0.35426114324504965,-0.07911248354546847,8
0.674325669896775,-1.7558747747507923,-0.084027144822258,2
4.564384232125153,-1.481737264919506,1.1635701480961578,7
-0.04385350410545463,-0.7877935602373205,-0.04430754315904604,9
0.9544427266487788,0.35677402368576416,1.4476077892918664,8
1.3855816903503753,0.5782011495709911,-1.4353838530197032,8
0.39737061655598066,0.17632503457295404,1.3394542319436935,4
-2.687930558632696,0.5269519781570025,-0.6904580735417005,9
1.3008567950771428,3.5934188189590497,1.3443874305076453,5
1.711926658314272,0.5698718081152552,-0.28141867510505153,8
1.2054582700422487,0.08055684711614455,-1.3667412333492037,2
0.6761415741380072,-0.18176242336623968,0.157022906556323,2
2.217575324300643,0.8374613098146526,-1.2237564432925552,6
0.48903185877823346,0.39855382375216186,-1.2296771023760802,8
3.641220478287498,0.4635619953260889,-0.1615255747757135,8
-2.3304486550164913,-0.5868455830422405,-0.6083728665301991,0
-0.8701781611079263,-0.9747925395607246,-2.1080589780084353,9
-1.0537467729260541,1.2068309435122886,-0.09473623677138356,9
-3.503907043060282,0.2234264091810118,0.4013812283200614,0
-2.3132878685759253,1.408146375281821,-1.3724158979611276,9
-3.8770833075494786,3.0081421575100364,1.0963340332675793,9
-1.271886737843697,0.4345879644393744,-0.0379759724078618,5
0.20948167933381778,1.2970853775203426,-1.221893014686812,8
-0.8745869006882405,1.4069568795880811,-0.149575881699282,9
6.786995841525569,0.1390862149910827,-0.6501066359361811,7
1.7092874261285063,1.1267192346804966,-1.0674726830858567,8
-3.6789429017958155,1.409960866067755,0.341355212868842,9
0.25757913327582665,-0.32856112353852324,-0.1315671722972836,4
-5.5724783449147495,1.7504270830890103,1.2282011038868605,0
3.7550899035529333,-1.4522178153701217,0.5182648266677552,4
-0.5373591560995241,1.3414887852925956,-0.6445792061343348,5
9.341310401535404,0.7935686530889242,1.678642466910784,7
-1.2604587192385137,0.08816888354029354,-1.134654925340872,9
-1.9433679519382863,1.065061540332567,-2.3019827031050424,9
0.3350588211194536,-0.126481649569186,0.15227938841077834,6
2.463652813485882,-2.115527259965349,-0.5476663659923926,4
8.269782171983568,1.598678085693594,3.2927434813589604,7
7.584501260141532,0.4260286502861343,3.038683102110777,7
6.614361247407481,1.9338339347109281,3.136162978917546,7
